StudentID,Major,Credits,GPA,Address.Street,Address.City,Address.State,Address.Zip,Address
1001136,BUS,85,3.41,4149 I St,Annville,PA,17003,"4149 I St, Annville, PA 17003"
1001137,BUS,31,2.81,323 M St,Annville,PA,17003,"323 M St, Annville, PA 17003"
1001138,EDU,100,3.39,2301 Y St,Annville,PA,17003,"2301 Y St, Annville, PA 17003"
1001139,POL,86,2.52,3732 S St,Annville,PA,17003,"3732 S St, Annville, PA 17003"
1001140,BIO,73,2.26,4760 A St,Annville,PA,17003,"4760 A St, Annville, PA 17003"
1001141,EDU,31,3.53,121 Q St,Annville,PA,17003,"121 Q St, Annville, PA 17003"
1001142,BIO,17,2.89,8709 Q St,Annville,PA,17003,"8709 Q St, Annville, PA 17003"
1001143,POL,31,2.77,7846 U St,Annville,PA,17003,"7846 U St, Annville, PA 17003"
1001144,EDU,44,3.33,3878 I St,Annville,PA,17003,"3878 I St, Annville, PA 17003"
1001145,EDU,73,3.60,1847 D St,Annville,PA,17003,"1847 D St, Annville, PA 17003"
1001146,BUS,58,2.89,1047 W St,Annville,PA,17003,"1047 W St, Annville, PA 17003"
1001147,ASC,87,3.01,7334 S St,Annville,PA,17003,"7334 S St, Annville, PA 17003"
1001148,EDU,18,3.64,5373 A St,Annville,PA,17003,"5373 A St, Annville, PA 17003"
1001149,CDS,100,2.09,348 X St,Annville,PA,17003,"348 X St, Annville, PA 17003"
1001150,PSY,58,2.68,5513 L St,Annville,PA,17003,"5513 L St, Annville, PA 17003"
1001151,MSC,86,3.58,5648 O St,Annville,PA,17003,"5648 O St, Annville, PA 17003"
1001152,HIS,101,3.78,7982 R St,Annville,PA,17003,"7982 R St, Annville, PA 17003"
1001153,BUS,31,2.67,6342 J St,Annville,PA,17003,"6342 J St, Annville, PA 17003"
1001154,MAS,73,2.51,9265 Z St,Annville,PA,17003,"9265 Z St, Annville, PA 17003"
1001155,BUS,101,2.95,5799 C St,Annville,PA,17003,"5799 C St, Annville, PA 17003"
1001156,POL,87,3.02,7052 J St,Annville,PA,17003,"7052 J St, Annville, PA 17003"
1001157,BIO,73,3.27,7831 Z St,Annville,PA,17003,"7831 Z St, Annville, PA 17003"
1001158,MSC,102,3.69,7400 T St,Annville,PA,17003,"7400 T St, Annville, PA 17003"
1001159,BUS,57,2.98,4469 F St,Annville,PA,17003,"4469 F St, Annville, PA 17003"
1001160,ACT,58,2.90,5434 C St,Annville,PA,17003,"5434 C St, Annville, PA 17003"
1001161,EDU,73,3.58,3699 I St,Annville,PA,17003,"3699 I St, Annville, PA 17003"
1001162,CDS,59,2.78,2182 E St,Annville,PA,17003,"2182 E St, Annville, PA 17003"
1001163,BUS,101,2.58,4003 M St,Annville,PA,17003,"4003 M St, Annville, PA 17003"
1001164,ECN,87,3.36,7132 B St,Annville,PA,17003,"7132 B St, Annville, PA 17003"
1001165,CHM,73,3.29,2204 A St,Annville,PA,17003,"2204 A St, Annville, PA 17003"
1001166,ACT,87,3.20,7390 M St,Annville,PA,17003,"7390 M St, Annville, PA 17003"
1001167,PSY,32,3.26,5971 S St,Annville,PA,17003,"5971 S St, Annville, PA 17003"
1001168,EDU,74,3.04,5741 E St,Annville,PA,17003,"5741 E St, Annville, PA 17003"
1001169,PSY,100,2.52,4205 M St,Annville,PA,17003,"4205 M St, Annville, PA 17003"
1001170,BUS,59,2.72,5046 B St,Annville,PA,17003,"5046 B St, Annville, PA 17003"
1001171,BIO,59,2.66,2552 R St,Annville,PA,17003,"2552 R St, Annville, PA 17003"
1001172,EDU,58,3.59,9545 Y St,Annville,PA,17003,"9545 Y St, Annville, PA 17003"
1001173,ASC,100,2.95,8350 F St,Annville,PA,17003,"8350 F St, Annville, PA 17003"
1001174,ACT,58,2.90,9407 R St,Annville,PA,17003,"9407 R St, Annville, PA 17003"
1001175,EDU,73,3.42,2757 D St,Annville,PA,17003,"2757 D St, Annville, PA 17003"
1001176,EDU,88,3.73,6460 U St,Annville,PA,17003,"6460 U St, Annville, PA 17003"
1001177,MSC,31,3.82,7515 D St,Annville,PA,17003,"7515 D St, Annville, PA 17003"
1001178,EDU,85,3.98,5681 D St,Annville,PA,17003,"5681 D St, Annville, PA 17003"
1001179,BUS,73,2.71,8602 K St,Annville,PA,17003,"8602 K St, Annville, PA 17003"
1001180,EDU,85,2.46,2090 K St,Annville,PA,17003,"2090 K St, Annville, PA 17003"
1001181,ECN,17,2.47,4494 S St,Annville,PA,17003,"4494 S St, Annville, PA 17003"
1001182,REL,100,3.68,1568 M St,Annville,PA,17003,"1568 M St, Annville, PA 17003"
1001183,BUS,87,3.19,1485 I St,Annville,PA,17003,"1485 I St, Annville, PA 17003"
1001184,CDS,45,1.53,904 A St,Annville,PA,17003,"904 A St, Annville, PA 17003"
1001185,ASC,43,3.99,4790 P St,Annville,PA,17003,"4790 P St, Annville, PA 17003"
1001186,ACT,99,2.69,8627 Z St,Annville,PA,17003,"8627 Z St, Annville, PA 17003"
1001187,ECN,59,3.19,9365 H St,Annville,PA,17003,"9365 H St, Annville, PA 17003"
1001188,MSC,45,3.67,5227 Z St,Annville,PA,17003,"5227 Z St, Annville, PA 17003"
1001189,ASC,32,3.05,2953 P St,Annville,PA,17003,"2953 P St, Annville, PA 17003"
1001190,PSY,103,3.30,4626 K St,Annville,PA,17003,"4626 K St, Annville, PA 17003"
1001191,BIO,57,3.01,2370 X St,Annville,PA,17003,"2370 X St, Annville, PA 17003"
1001192,BIO,100,3.29,4096 R St,Annville,PA,17003,"4096 R St, Annville, PA 17003"
1001193,BUS,101,2.34,3446 E St,Annville,PA,17003,"3446 E St, Annville, PA 17003"
1001194,EDU,86,3.41,8215 M St,Annville,PA,17003,"8215 M St, Annville, PA 17003"
1001195,ASC,85,2.87,606 P St,Annville,PA,17003,"606 P St, Annville, PA 17003"
1001196,ENG,31,3.37,8724 U St,Annville,PA,17003,"8724 U St, Annville, PA 17003"
1001197,ENG,59,3.20,3574 W St,Annville,PA,17003,"3574 W St, Annville, PA 17003"
1001198,ACT,86,3.28,7695 M St,Annville,PA,17003,"7695 M St, Annville, PA 17003"
1001199,POL,58,3.73,2529 I St,Annville,PA,17003,"2529 I St, Annville, PA 17003"
1001200,BIO,15,3.47,7395 N St,Annville,PA,17003,"7395 N St, Annville, PA 17003"
1001201,ECN,73,2.89,178 H St,Annville,PA,17003,"178 H St, Annville, PA 17003"
1001202,PSY,86,3.03,997 K St,Annville,PA,17003,"997 K St, Annville, PA 17003"
1001203,GMN,75,3.19,761 Z St,Annville,PA,17003,"761 Z St, Annville, PA 17003"
1001204,BUS,56,3.18,7955 L St,Annville,PA,17003,"7955 L St, Annville, PA 17003"
1001205,EDU,86,3.57,1598 R St,Annville,PA,17003,"1598 R St, Annville, PA 17003"
1001206,CHM,16,3.28,444 R St,Annville,PA,17003,"444 R St, Annville, PA 17003"
1001207,BUS,72,3.76,2693 Z St,Annville,PA,17003,"2693 Z St, Annville, PA 17003"
1001208,PHL,45,3.34,7233 K St,Annville,PA,17003,"7233 K St, Annville, PA 17003"
1001209,BUS,74,3.14,44 H St,Annville,PA,17003,"44 H St, Annville, PA 17003"
1001210,BUS,18,3.11,8597 R St,Annville,PA,17003,"8597 R St, Annville, PA 17003"
1001211,EDU,100,3.48,3881 O St,Annville,PA,17003,"3881 O St, Annville, PA 17003"
1001212,POL,30,2.51,9242 R St,Annville,PA,17003,"9242 R St, Annville, PA 17003"
1001213,PSY,87,2.65,3718 A St,Annville,PA,17003,"3718 A St, Annville, PA 17003"
1001214,PHL,30,3.64,6059 S St,Annville,PA,17003,"6059 S St, Annville, PA 17003"
1001215,ACT,16,2.89,8823 M St,Annville,PA,17003,"8823 M St, Annville, PA 17003"
1001216,ECN,100,2.64,8333 K St,Annville,PA,17003,"8333 K St, Annville, PA 17003"
1001217,PSY,15,3.04,8616 H St,Annville,PA,17003,"8616 H St, Annville, PA 17003"
1001218,GMN,45,2.51,7362 E St,Annville,PA,17003,"7362 E St, Annville, PA 17003"
1001219,BIO,57,3.21,2731 C St,Annville,PA,17003,"2731 C St, Annville, PA 17003"
1001220,EDU,58,2.89,8626 D St,Annville,PA,17003,"8626 D St, Annville, PA 17003"
1001221,SPA,59,3.09,8660 X St,Annville,PA,17003,"8660 X St, Annville, PA 17003"
1001222,PSY,17,3.14,8898 Y St,Annville,PA,17003,"8898 Y St, Annville, PA 17003"
1001223,SPA,101,3.29,9711 B St,Annville,PA,17003,"9711 B St, Annville, PA 17003"
1001224,PSY,85,3.43,4601 D St,Annville,PA,17003,"4601 D St, Annville, PA 17003"
1001225,SPA,45,2.94,5158 K St,Annville,PA,17003,"5158 K St, Annville, PA 17003"
1001226,BUS,71,2.30,6693 E St,Annville,PA,17003,"6693 E St, Annville, PA 17003"
1001227,PSY,102,3.41,7041 A St,Annville,PA,17003,"7041 A St, Annville, PA 17003"
1001228,PSY,73,2.40,8263 G St,Annville,PA,17003,"8263 G St, Annville, PA 17003"
1001229,MSC,29,3.60,9558 G St,Annville,PA,17003,"9558 G St, Annville, PA 17003"
1001230,BIO,87,2.81,2604 P St,Annville,PA,17003,"2604 P St, Annville, PA 17003"
1001231,EDU,100,3.01,8350 H St,Annville,PA,17003,"8350 H St, Annville, PA 17003"
1001232,CDS,87,2.33,5719 A St,Annville,PA,17003,"5719 A St, Annville, PA 17003"
1001233,MSC,73,2.93,5154 B St,Annville,PA,17003,"5154 B St, Annville, PA 17003"
1001234,PSY,16,3.28,740 K St,Annville,PA,17003,"740 K St, Annville, PA 17003"
1001235,MAS,16,2.86,2325 C St,Annville,PA,17003,"2325 C St, Annville, PA 17003"
1001236,HIS,31,3.57,6433 R St,Annville,PA,17003,"6433 R St, Annville, PA 17003"
1001237,BUS,31,2.85,7498 X St,Annville,PA,17003,"7498 X St, Annville, PA 17003"
1001238,BUS,16,3.11,1867 M St,Annville,PA,17003,"1867 M St, Annville, PA 17003"
1001239,CDS,101,2.70,8908 R St,Annville,PA,17003,"8908 R St, Annville, PA 17003"
1001240,BUS,102,2.98,3782 D St,Annville,PA,17003,"3782 D St, Annville, PA 17003"
1001241,PSY,45,3.34,7599 N St,Annville,PA,17003,"7599 N St, Annville, PA 17003"
1001242,EDU,31,3.35,3459 L St,Annville,PA,17003,"3459 L St, Annville, PA 17003"
1001243,BIO,57,2.95,8706 D St,Annville,PA,17003,"8706 D St, Annville, PA 17003"
1001244,PSY,86,3.57,1139 B St,Annville,PA,17003,"1139 B St, Annville, PA 17003"
1001245,CDS,100,2.98,1341 K St,Annville,PA,17003,"1341 K St, Annville, PA 17003"
1001246,PSY,45,2.73,5897 T St,Annville,PA,17003,"5897 T St, Annville, PA 17003"
1001247,MSC,102,3.60,7961 A St,Annville,PA,17003,"7961 A St, Annville, PA 17003"
1001248,EDU,45,3.06,4526 Q St,Annville,PA,17003,"4526 Q St, Annville, PA 17003"
1001249,PSY,44,3.61,3898 Y St,Annville,PA,17003,"3898 Y St, Annville, PA 17003"
1001250,EDU,44,2.74,442 A St,Annville,PA,17003,"442 A St, Annville, PA 17003"
1001251,REL,59,3.50,6133 Z St,Annville,PA,17003,"6133 Z St, Annville, PA 17003"
1001252,PSY,44,3.06,8548 S St,Annville,PA,17003,"8548 S St, Annville, PA 17003"
1001253,EDU,17,3.58,1487 J St,Annville,PA,17003,"1487 J St, Annville, PA 17003"
1001254,CDS,73,3.10,1455 N St,Annville,PA,17003,"1455 N St, Annville, PA 17003"
1001255,EDU,75,3.16,5239 M St,Annville,PA,17003,"5239 M St, Annville, PA 17003"
1001256,POL,58,3.05,9250 D St,Annville,PA,17003,"9250 D St, Annville, PA 17003"
1001257,ASC,87,3.44,8136 P St,Annville,PA,17003,"8136 P St, Annville, PA 17003"
1001258,ASC,88,3.04,2362 Z St,Annville,PA,17003,"2362 Z St, Annville, PA 17003"
1001259,MSC,57,3.02,579 H St,Annville,PA,17003,"579 H St, Annville, PA 17003"
1001260,BIO,102,2.94,8926 U St,Annville,PA,17003,"8926 U St, Annville, PA 17003"
1001261,EDU,45,3.82,1556 O St,Annville,PA,17003,"1556 O St, Annville, PA 17003"
1001262,PSY,59,3.12,4539 J St,Annville,PA,17003,"4539 J St, Annville, PA 17003"
1001263,EDU,85,3.73,342 O St,Annville,PA,17003,"342 O St, Annville, PA 17003"
1001264,EDU,31,3.29,2074 J St,Annville,PA,17003,"2074 J St, Annville, PA 17003"
1001265,PSY,87,3.00,9567 A St,Annville,PA,17003,"9567 A St, Annville, PA 17003"
1001266,MSC,101,3.24,9396 D St,Annville,PA,17003,"9396 D St, Annville, PA 17003"
1001267,PSY,17,3.08,3571 C St,Annville,PA,17003,"3571 C St, Annville, PA 17003"
1001268,PSY,59,3.39,8215 Y St,Annville,PA,17003,"8215 Y St, Annville, PA 17003"
1001269,PSY,46,2.88,5098 X St,Annville,PA,17003,"5098 X St, Annville, PA 17003"
1001270,BUS,16,2.49,3850 P St,Annville,PA,17003,"3850 P St, Annville, PA 17003"
1001271,PSY,71,3.05,9095 B St,Annville,PA,17003,"9095 B St, Annville, PA 17003"
1001272,MAS,101,2.02,4522 K St,Annville,PA,17003,"4522 K St, Annville, PA 17003"
1001273,ASC,31,2.85,2579 B St,Annville,PA,17003,"2579 B St, Annville, PA 17003"
1001274,CDS,17,2.13,3457 C St,Annville,PA,17003,"3457 C St, Annville, PA 17003"
1001275,SPA,29,3.23,5241 H St,Annville,PA,17003,"5241 H St, Annville, PA 17003"
1001276,HIS,44,2.99,6265 L St,Annville,PA,17003,"6265 L St, Annville, PA 17003"
1001277,ASC,59,3.49,2979 U St,Annville,PA,17003,"2979 U St, Annville, PA 17003"
1001278,GLB,60,3.74,8875 N St,Annville,PA,17003,"8875 N St, Annville, PA 17003"
1001279,MSC,99,3.56,4029 H St,Annville,PA,17003,"4029 H St, Annville, PA 17003"
1001280,ECN,73,3.45,4417 E St,Annville,PA,17003,"4417 E St, Annville, PA 17003"
1001281,SPA,101,3.40,7844 O St,Annville,PA,17003,"7844 O St, Annville, PA 17003"
1001282,BUS,45,3.09,1688 M St,Annville,PA,17003,"1688 M St, Annville, PA 17003"
1001283,ACT,59,3.86,7386 J St,Annville,PA,17003,"7386 J St, Annville, PA 17003"
1001284,EDU,102,2.95,8253 P St,Annville,PA,17003,"8253 P St, Annville, PA 17003"
1001285,BIO,16,2.57,4778 O St,Annville,PA,17003,"4778 O St, Annville, PA 17003"
1001286,EDU,42,3.65,4528 Y St,Annville,PA,17003,"4528 Y St, Annville, PA 17003"
1001287,PSY,88,3.05,862 I St,Annville,PA,17003,"862 I St, Annville, PA 17003"
1001288,HIS,73,3.76,8928 W St,Annville,PA,17003,"8928 W St, Annville, PA 17003"
1001289,MSC,31,3.75,2181 X St,Annville,PA,17003,"2181 X St, Annville, PA 17003"
1001290,PSY,59,3.01,5761 L St,Annville,PA,17003,"5761 L St, Annville, PA 17003"
1001291,PSY,72,3.27,8632 P St,Annville,PA,17003,"8632 P St, Annville, PA 17003"
1001292,PSY,100,3.48,1533 T St,Annville,PA,17003,"1533 T St, Annville, PA 17003"
1001293,EDU,18,3.70,5906 H St,Annville,PA,17003,"5906 H St, Annville, PA 17003"
1001294,PSY,45,2.05,5374 V St,Annville,PA,17003,"5374 V St, Annville, PA 17003"
1001295,PSY,44,3.59,8574 I St,Annville,PA,17003,"8574 I St, Annville, PA 17003"
1001296,BUS,101,2.14,5062 M St,Annville,PA,17003,"5062 M St, Annville, PA 17003"
1001297,EDU,99,3.86,2120 Q St,Annville,PA,17003,"2120 Q St, Annville, PA 17003"
1001298,BIO,59,3.41,4545 M St,Annville,PA,17003,"4545 M St, Annville, PA 17003"
1001299,EDU,72,2.30,482 X St,Annville,PA,17003,"482 X St, Annville, PA 17003"
1001300,PHY,100,3.62,4472 P St,Annville,PA,17003,"4472 P St, Annville, PA 17003"
1001301,ECN,17,2.74,860 U St,Annville,PA,17003,"860 U St, Annville, PA 17003"
1001302,MSC,87,2.82,3782 P St,Annville,PA,17003,"3782 P St, Annville, PA 17003"
1001303,BUS,16,3.21,7075 C St,Annville,PA,17003,"7075 C St, Annville, PA 17003"
1001304,EDU,85,3.17,8380 J St,Annville,PA,17003,"8380 J St, Annville, PA 17003"
1001305,REL,43,2.72,3839 T St,Annville,PA,17003,"3839 T St, Annville, PA 17003"
1001306,BUS,85,2.99,3840 T St,Annville,PA,17003,"3840 T St, Annville, PA 17003"
1001307,EDU,72,3.25,7229 T St,Annville,PA,17003,"7229 T St, Annville, PA 17003"
1001308,ASC,84,2.87,8057 X St,Annville,PA,17003,"8057 X St, Annville, PA 17003"
1001309,ACT,73,3.17,9406 G St,Annville,PA,17003,"9406 G St, Annville, PA 17003"
1001310,GLB,88,3.47,5336 W St,Annville,PA,17003,"5336 W St, Annville, PA 17003"
1001311,BIO,101,2.56,3866 J St,Annville,PA,17003,"3866 J St, Annville, PA 17003"
1001312,ENG,32,2.25,4206 U St,Annville,PA,17003,"4206 U St, Annville, PA 17003"
1001313,ASC,60,2.30,3240 B St,Annville,PA,17003,"3240 B St, Annville, PA 17003"
1001314,ASC,32,2.70,8322 S St,Annville,PA,17003,"8322 S St, Annville, PA 17003"
1001315,ASC,85,2.47,4290 Y St,Annville,PA,17003,"4290 Y St, Annville, PA 17003"
1001316,REL,74,3.11,9768 L St,Annville,PA,17003,"9768 L St, Annville, PA 17003"
1001317,PSY,57,2.84,3733 J St,Annville,PA,17003,"3733 J St, Annville, PA 17003"
1001318,EDU,86,3.09,6527 R St,Annville,PA,17003,"6527 R St, Annville, PA 17003"
1001319,PSY,30,2.84,6271 Q St,Annville,PA,17003,"6271 Q St, Annville, PA 17003"
1001320,ACT,87,3.46,8902 T St,Annville,PA,17003,"8902 T St, Annville, PA 17003"
1001321,EDU,74,4.00,308 F St,Annville,PA,17003,"308 F St, Annville, PA 17003"
1001322,BIO,100,3.28,7183 X St,Annville,PA,17003,"7183 X St, Annville, PA 17003"
1001323,PSY,72,2.98,8356 V St,Annville,PA,17003,"8356 V St, Annville, PA 17003"
1001324,ENG,32,3.49,8072 C St,Annville,PA,17003,"8072 C St, Annville, PA 17003"
1001325,EDU,18,3.30,6459 L St,Annville,PA,17003,"6459 L St, Annville, PA 17003"
1001326,PSY,16,2.95,6170 L St,Annville,PA,17003,"6170 L St, Annville, PA 17003"
1001327,PSY,16,2.42,7634 V St,Annville,PA,17003,"7634 V St, Annville, PA 17003"
1001328,MSC,16,3.54,7732 W St,Annville,PA,17003,"7732 W St, Annville, PA 17003"
1001329,BUS,58,3.08,2295 Z St,Annville,PA,17003,"2295 Z St, Annville, PA 17003"
1001330,PSY,86,2.93,6749 L St,Annville,PA,17003,"6749 L St, Annville, PA 17003"
1001331,MSC,30,2.50,5429 T St,Annville,PA,17003,"5429 T St, Annville, PA 17003"
1001332,BIO,17,2.34,9690 B St,Annville,PA,17003,"9690 B St, Annville, PA 17003"
1001333,BUS,17,3.54,7995 B St,Annville,PA,17003,"7995 B St, Annville, PA 17003"
1001334,EDU,46,3.12,2461 R St,Annville,PA,17003,"2461 R St, Annville, PA 17003"
1001335,HIS,102,3.40,4128 R St,Annville,PA,17003,"4128 R St, Annville, PA 17003"
1001336,BUS,57,2.54,1898 F St,Annville,PA,17003,"1898 F St, Annville, PA 17003"
1001337,CDS,31,2.76,458 M St,Annville,PA,17003,"458 M St, Annville, PA 17003"
1001338,MSC,30,4.00,4615 X St,Annville,PA,17003,"4615 X St, Annville, PA 17003"
1001339,BUS,17,2.97,4795 A St,Annville,PA,17003,"4795 A St, Annville, PA 17003"
1001340,PSY,74,3.06,6846 B St,Annville,PA,17003,"6846 B St, Annville, PA 17003"
1001341,PHL,101,3.30,8668 N St,Annville,PA,17003,"8668 N St, Annville, PA 17003"
1001342,MSC,44,3.47,3540 B St,Annville,PA,17003,"3540 B St, Annville, PA 17003"
1001343,ASC,73,2.74,1077 W St,Annville,PA,17003,"1077 W St, Annville, PA 17003"
1001344,EDU,71,3.13,3319 R St,Annville,PA,17003,"3319 R St, Annville, PA 17003"
1001345,PSY,32,2.68,4319 D St,Annville,PA,17003,"4319 D St, Annville, PA 17003"
1001346,EDU,86,3.74,8277 Q St,Annville,PA,17003,"8277 Q St, Annville, PA 17003"
1001347,GLB,58,3.66,3345 M St,Annville,PA,17003,"3345 M St, Annville, PA 17003"
1001348,MSC,30,2.87,5301 P St,Annville,PA,17003,"5301 P St, Annville, PA 17003"
1001349,MSC,74,2.76,8876 X St,Annville,PA,17003,"8876 X St, Annville, PA 17003"
1001350,EDU,85,3.05,8253 L St,Annville,PA,17003,"8253 L St, Annville, PA 17003"
1001351,GLB,71,3.29,163 U St,Annville,PA,17003,"163 U St, Annville, PA 17003"
1001352,PHL,72,3.69,9838 Z St,Annville,PA,17003,"9838 Z St, Annville, PA 17003"
1001353,PHY,73,3.16,3372 O St,Annville,PA,17003,"3372 O St, Annville, PA 17003"
1001354,BIO,17,3.24,5939 J St,Annville,PA,17003,"5939 J St, Annville, PA 17003"
1001355,EDU,45,3.43,2537 V St,Annville,PA,17003,"2537 V St, Annville, PA 17003"
1001356,ACT,87,3.28,9925 K St,Annville,PA,17003,"9925 K St, Annville, PA 17003"
1001357,CHM,29,3.38,5924 H St,Annville,PA,17003,"5924 H St, Annville, PA 17003"
1001358,ENG,44,3.23,8708 Z St,Annville,PA,17003,"8708 Z St, Annville, PA 17003"
1001359,EDU,46,3.40,9828 H St,Annville,PA,17003,"9828 H St, Annville, PA 17003"
1001360,BIO,101,3.07,5133 R St,Annville,PA,17003,"5133 R St, Annville, PA 17003"
1001361,BIO,58,2.94,381 F St,Annville,PA,17003,"381 F St, Annville, PA 17003"
1001362,REL,59,3.33,8604 X St,Annville,PA,17003,"8604 X St, Annville, PA 17003"
1001363,MSC,59,3.83,876 K St,Annville,PA,17003,"876 K St, Annville, PA 17003"
1001364,ASC,15,2.80,6129 I St,Annville,PA,17003,"6129 I St, Annville, PA 17003"
1001365,HIS,31,3.61,8110 Q St,Annville,PA,17003,"8110 Q St, Annville, PA 17003"
1001366,MSC,59,2.79,2904 M St,Annville,PA,17003,"2904 M St, Annville, PA 17003"
1001367,CDS,57,1.98,4573 P St,Annville,PA,17003,"4573 P St, Annville, PA 17003"
1001368,GLB,73,3.52,6022 Y St,Annville,PA,17003,"6022 Y St, Annville, PA 17003"
1001369,BIO,101,3.36,3074 X St,Annville,PA,17003,"3074 X St, Annville, PA 17003"
1001370,ACT,59,3.38,6433 R St,Annville,PA,17003,"6433 R St, Annville, PA 17003"
1001371,EDU,101,3.50,5798 O St,Annville,PA,17003,"5798 O St, Annville, PA 17003"
1001372,MSC,59,3.45,5786 V St,Annville,PA,17003,"5786 V St, Annville, PA 17003"
1001373,PHY,45,2.91,228 O St,Annville,PA,17003,"228 O St, Annville, PA 17003"
1001374,EDU,72,2.71,6048 Q St,Annville,PA,17003,"6048 Q St, Annville, PA 17003"
1001375,ASC,87,3.04,2697 Y St,Annville,PA,17003,"2697 Y St, Annville, PA 17003"
1001376,PSY,100,2.63,7625 I St,Annville,PA,17003,"7625 I St, Annville, PA 17003"
1001377,ECN,18,2.86,2399 T St,Annville,PA,17003,"2399 T St, Annville, PA 17003"
1001378,PSY,59,3.46,9252 H St,Annville,PA,17003,"9252 H St, Annville, PA 17003"
1001379,BUS,59,3.12,6678 R St,Annville,PA,17003,"6678 R St, Annville, PA 17003"
1001380,ASC,44,2.25,7382 X St,Annville,PA,17003,"7382 X St, Annville, PA 17003"
1001381,MAS,87,2.64,2206 L St,Annville,PA,17003,"2206 L St, Annville, PA 17003"
1001382,BIO,86,2.84,8819 D St,Annville,PA,17003,"8819 D St, Annville, PA 17003"
1001383,EDU,44,3.99,2554 Z St,Annville,PA,17003,"2554 Z St, Annville, PA 17003"
1001384,FRN,60,3.12,1049 J St,Annville,PA,17003,"1049 J St, Annville, PA 17003"
1001385,EDU,31,2.69,2161 H St,Annville,PA,17003,"2161 H St, Annville, PA 17003"
1001386,MSC,100,3.24,8603 J St,Annville,PA,17003,"8603 J St, Annville, PA 17003"
1001387,BUS,17,3.01,1119 T St,Annville,PA,17003,"1119 T St, Annville, PA 17003"
1001388,SPA,100,3.14,436 D St,Annville,PA,17003,"436 D St, Annville, PA 17003"
1001389,BUS,59,3.27,3130 U St,Annville,PA,17003,"3130 U St, Annville, PA 17003"
1001390,ASC,45,2.80,4134 E St,Annville,PA,17003,"4134 E St, Annville, PA 17003"
1001391,EDU,73,2.87,2969 U St,Annville,PA,17003,"2969 U St, Annville, PA 17003"
1001392,SPA,44,3.27,5216 A St,Annville,PA,17003,"5216 A St, Annville, PA 17003"
1001393,ENG,100,2.66,8495 F St,Annville,PA,17003,"8495 F St, Annville, PA 17003"
1001394,CDS,72,2.31,6430 B St,Annville,PA,17003,"6430 B St, Annville, PA 17003"
1001395,MSC,59,3.28,7660 I St,Annville,PA,17003,"7660 I St, Annville, PA 17003"
1001396,PSY,85,3.76,7638 W St,Annville,PA,17003,"7638 W St, Annville, PA 17003"
1001397,BUS,31,2.79,3053 Q St,Annville,PA,17003,"3053 Q St, Annville, PA 17003"
1001398,PSY,85,3.23,5345 T St,Annville,PA,17003,"5345 T St, Annville, PA 17003"
1001399,MSC,101,3.01,4701 T St,Annville,PA,17003,"4701 T St, Annville, PA 17003"
1001400,BIO,16,2.14,8572 D St,Annville,PA,17003,"8572 D St, Annville, PA 17003"
1001401,ASC,60,2.70,6446 Z St,Annville,PA,17003,"6446 Z St, Annville, PA 17003"
1001402,MSC,46,3.94,218 E St,Annville,PA,17003,"218 E St, Annville, PA 17003"
1001403,ASC,31,2.97,5062 P St,Annville,PA,17003,"5062 P St, Annville, PA 17003"
1001404,ENG,60,3.77,8676 T St,Annville,PA,17003,"8676 T St, Annville, PA 17003"
1001405,PSY,44,2.64,5698 A St,Annville,PA,17003,"5698 A St, Annville, PA 17003"
1001406,REL,17,3.87,2550 P St,Annville,PA,17003,"2550 P St, Annville, PA 17003"
1001407,BUS,57,3.53,1873 O St,Annville,PA,17003,"1873 O St, Annville, PA 17003"
1001408,EDU,44,3.42,1449 C St,Annville,PA,17003,"1449 C St, Annville, PA 17003"
